Age,Gender,MarStat,Housing,Educ,Inc_Gr,Children,IQ,Client,rate,cost_type,Default_flg
44,0,3,3,4,4,0,"135,21",9476,"0,05",Broker,0
49,0,3,3,4,4,0,"150,51",9589,"0,05",Broker,0
59,0,3,3,1,2,2,"177,63",9671,"0,05",Broker,0
41,0,3,3,1,1,2,"128,70",9890,"0,05",Broker,0
55,0,3,4,3,3,1,"173,48",2016,"0,05",Broker,0
40,0,3,4,3,3,1,"124,28",2267,"0,05",Facebook,0
50,0,3,4,3,3,1,"162,00",3195,"0,05",Broker,0
51,0,3,4,3,3,1,"161,97",3282,"0,05",Broker,0
43,0,3,4,3,3,1,"137,96",3510,"0,05",Broker,0
60,0,3,4,3,3,1,"180,00",3987,"0,05",Broker,0
45,0,3,4,3,3,1,"142,45",4442,"0,05",Broker,0
51,0,3,4,3,3,1,"158,41",4617,"0,05",Broker,0
58,0,3,4,3,3,1,"176,05",4882,"0,05",Broker,0
46,0,3,4,3,3,1,"141,76",5258,"0,05",Broker,0
49,0,3,4,3,3,1,"146,32",5649,"0,05",Broker,0
63,0,3,4,3,3,1,"180,00",6590,"0,05",Broker,0
52,0,3,4,3,3,1,"162,74",6723,"0,05",Broker,0
59,0,3,4,3,3,1,"180,00",7227,"0,05",Broker,0
64,0,3,4,3,3,1,"180,00",7548,"0,05",Broker,0
44,0,3,4,3,3,2,"139,85",14,"0,05",Broker,0
45,0,3,4,3,3,3,"147,89",28,"0,05",Broker,0
59,0,3,4,3,3,2,"179,04",156,"0,05",Broker,0
46,0,3,4,3,3,2,"143,12",1728,"0,05",Broker,0
55,0,3,4,3,3,2,"173,36",1893,"0,05",Broker,0
57,0,3,4,3,3,0,"180,00",2857,"0,05",Broker,0
63,0,3,4,3,3,0,"180,00",2984,"0,05",Broker,0
51,0,3,4,3,3,0,"161,30",3299,"0,05",Broker,0
60,0,3,4,3,3,2,"180,00",4259,"0,05",Broker,0
44,0,3,4,3,3,2,"126,64",4418,"0,05",Broker,0
41,0,3,4,3,3,2,"133,40",4579,"0,05",Broker,0
40,0,3,4,3,3,0,"117,52",4659,"0,05",www,0
53,0,3,4,3,3,2,"161,69",4872,"0,05",Broker,0
44,0,3,4,3,3,2,"133,56",5095,"0,05",Broker,0
62,0,3,4,3,3,2,"180,00",5351,"0,05",Broker,0
60,0,3,4,3,3,2,"180,00",5806,"0,05",Broker,0
48,0,3,4,3,3,2,"151,46",6566,"0,05",Broker,0
51,0,3,4,3,3,0,"154,74",6604,"0,05",Broker,0
59,0,3,4,3,3,0,"176,82",6782,"0,05",Broker,0
56,0,3,4,3,3,2,"176,09",7409,"0,05",Broker,0
49,0,3,4,3,3,2,"157,35",7674,"0,05",Broker,0
55,0,3,4,3,3,2,"163,21",8056,"0,05",Broker,0
41,0,3,4,3,3,2,"130,84",8104,"0,05",Broker,0
54,0,3,4,3,3,2,"169,29",8441,"0,05",Broker,0
53,0,3,4,3,3,0,"173,18",8557,"0,05",Broker,0
58,0,3,4,3,3,2,"180,00",8661,"0,05",Broker,0
47,0,3,4,3,3,3,"143,53",8687,"0,05",Broker,0
46,0,3,4,3,3,2,"142,14",9846,"0,05",Broker,0
41,0,3,4,3,4,1,"128,22",5465,"0,05",Broker,0
63,0,3,4,3,4,1,"180,00",6488,"0,05",Broker,0
57,0,3,4,3,4,1,"180,00",6609,"0,05",Broker,0
61,0,3,4,3,4,1,"179,58",7062,"0,05",Broker,0
54,0,3,4,3,4,1,"163,25",7419,"0,05",Broker,0
40,0,3,4,3,4,1,"130,89",9878,"0,05",Facebook,0
57,0,3,4,3,4,2,"175,56",519,"0,05",Broker,0
47,0,3,4,3,4,0,"147,84",1319,"0,05",Broker,0
49,0,3,4,3,4,2,"144,97",1322,"0,05",Broker,0
57,0,3,4,3,4,2,"170,26",1404,"0,05",Broker,0
56,0,3,4,3,4,2,"169,73",2113,"0,05",Broker,0
54,0,3,4,3,4,2,"162,13",2194,"0,05",Broker,0
52,0,3,4,3,4,2,"161,69",2749,"0,05",Broker,0
58,0,3,4,3,4,2,"180,00",3099,"0,05",Broker,0
47,0,3,4,3,4,0,"150,50",4062,"0,05",Broker,0
50,0,3,4,3,4,2,"155,17",4208,"0,05",Broker,0
40,0,3,4,3,4,2,"130,25",4242,"0,05",Facebook,0
42,0,3,4,3,4,2,"137,04",5007,"0,05",Broker,0
46,0,3,4,3,4,2,"137,56",5287,"0,05",Broker,0
45,0,3,4,3,4,2,"143,07",5367,"0,05",Broker,0
48,0,3,4,3,4,3,"153,31",5988,"0,05",Broker,0
46,0,3,4,3,4,0,"151,87",6189,"0,05",Broker,0
40,0,3,4,3,4,2,"127,63",6670,"0,05",Facebook,0
44,0,3,4,3,4,2,"137,04",7197,"0,05",Broker,0
44,0,3,4,3,4,2,"134,47",7198,"0,05",Broker,0
61,0,3,4,3,4,2,"180,00",8271,"0,05",Broker,0
44,0,3,4,3,4,0,"132,50",8828,"0,05",Broker,0
57,0,3,4,2,3,1,"174,68",1460,"0,05",Broker,0
61,0,3,4,2,3,1,"180,00",3734,"0,05",Broker,0
51,0,3,4,2,3,1,"157,37",5348,"0,05",Broker,0
44,0,3,4,2,3,1,"132,93",6247,"0,05",Broker,0
49,0,3,4,2,3,2,"148,53",827,"0,05",Broker,0
50,0,3,4,2,3,0,"152,68",1076,"0,05",Broker,0
46,0,3,4,2,3,2,"142,86",1688,"0,05",Broker,0
51,0,3,4,2,3,2,"167,78",2070,"0,05",Broker,0
57,0,3,4,2,3,2,"180,00",3086,"0,05",Broker,0
53,0,3,4,2,3,2,"178,14",3107,"0,05",Broker,0
50,0,3,4,2,3,2,"169,62",3837,"0,05",Broker,0
49,0,3,4,2,3,0,"153,66",4812,"0,05",Broker,0
44,0,3,4,2,3,0,"137,59",5925,"0,05",Broker,0
48,0,3,4,2,3,2,"148,40",6147,"0,05",Broker,0
59,0,3,4,2,3,2,"175,97",9041,"0,05",Broker,0
54,0,3,4,1,2,1,"162,35",993,"0,05",Broker,0
41,0,3,4,1,1,1,"126,69",1382,"0,05",Broker,1
51,0,3,4,1,2,1,"154,42",1397,"0,05",Broker,0
48,0,3,4,1,1,1,"147,92",1587,"0,05",Broker,0
63,0,3,4,2,2,1,"180,00",2254,"0,05",Broker,0
49,0,3,4,1,1,1,"159,88",2695,"0,05",Broker,0
50,0,3,4,2,2,1,"156,49",2745,"0,05",Broker,0
49,0,3,4,1,1,1,"147,47",2977,"0,05",Broker,0
57,0,3,4,1,2,1,"178,74",3269,"0,05",Broker,0
51,0,3,4,2,2,1,"163,17",3336,"0,05",Broker,0
48,0,3,4,1,1,1,"153,82",3447,"0,05",Broker,0
51,0,3,4,1,1,1,"165,54",3557,"0,05",Broker,1
57,0,3,4,2,2,1,"179,46",3603,"0,05",Broker,0
51,0,3,4,4,4,1,"153,43",3610,"0,05",Broker,0
44,0,3,4,1,2,1,"139,65",3692,"0,05",Broker,0
65,0,3,4,1,1,1,"180,00",3780,"0,05",Broker,0
61,0,3,4,1,1,1,"180,00",4007,"0,05",Broker,0
52,0,3,4,1,2,1,"159,94",4303,"0,05",Broker,0
51,0,3,4,1,1,1,"156,87",4477,"0,05",Broker,0
59,0,3,4,2,2,1,"180,00",4526,"0,05",Broker,0
40,0,3,4,4,4,1,"133,11",4560,"0,05",Facebook,0
44,0,3,4,1,1,1,"131,69",4868,"0,05",Broker,0
56,0,3,4,2,2,1,"178,47",4897,"0,05",Broker,0
50,0,3,4,4,4,1,"150,89",5200,"0,05",Broker,0
45,0,3,4,1,1,1,"143,30",5947,"0,05",Broker,0
61,0,3,4,1,1,1,"180,00",6933,"0,05",Broker,0
61,0,3,4,1,2,1,"180,00",7119,"0,05",Broker,0
40,0,3,4,1,1,1,"128,15",7444,"0,05",Facebook,0
43,0,3,4,1,1,1,"138,68",7802,"0,05",Broker,0
47,0,3,4,1,1,1,"148,36",7812,"0,05",Broker,0
51,0,3,4,4,4,1,"149,18",8108,"0,05",Broker,0
41,0,3,4,4,4,1,"136,58",8398,"0,05",Broker,0
47,0,3,4,4,4,1,"155,20",8521,"0,05",Broker,0
47,0,3,4,1,1,1,"148,86",8528,"0,05",Broker,0
44,0,3,4,2,2,1,"137,41",8945,"0,05",Broker,0
47,0,3,4,4,4,1,"139,38",9280,"0,05",Broker,0
43,0,3,4,4,4,1,"145,67",9303,"0,05",Broker,0
45,0,3,4,2,2,2,"149,53",275,"0,05",Broker,0
51,0,3,4,1,1,3,"155,88",300,"0,05",Broker,0
65,0,3,4,2,2,2,"180,00",356,"0,05",Broker,1
55,0,3,4,1,1,0,"173,84",612,"0,05",Broker,0
46,0,3,4,2,2,2,"133,30",834,"0,05",Broker,0
56,0,3,4,4,4,2,"178,70",999,"0,05",Broker,0
43,0,3,4,2,2,2,"136,29",1025,"0,05",Broker,0
54,0,3,4,1,1,2,"162,46",1411,"0,05",Broker,0
58,0,3,4,4,4,2,"180,00",1425,"0,05",Broker,0
51,0,3,4,1,1,2,"161,90",1497,"0,05",Broker,0
43,0,3,4,1,1,2,"140,61",1544,"0,05",Broker,0
51,0,3,4,1,1,2,"160,36",1613,"0,05",Broker,1
40,0,3,4,4,4,2,"123,81",1670,"0,05",Facebook,0
40,0,3,4,1,2,0,"125,03",1723,"0,05",Facebook,0
60,0,3,4,2,2,2,"180,00",2234,"0,05",Broker,0
58,0,3,4,1,1,2,"179,35",2285,"0,05",Broker,0
56,0,3,4,1,2,2,"174,50",2377,"0,05",Broker,0
41,0,3,4,4,4,0,"134,60",2595,"0,05",Broker,0
58,0,3,4,1,1,0,"180,00",3146,"0,05",Broker,0
43,0,3,4,2,2,2,"139,98",3260,"0,05",Broker,0
59,0,3,4,1,1,2,"171,60",3369,"0,05",Broker,0
45,0,3,4,4,4,0,"144,23",3416,"0,05",Broker,0
53,0,3,4,1,2,2,"161,87",3468,"0,05",Broker,0
56,0,3,4,1,2,0,"173,09",3560,"0,05",Broker,0
55,0,3,4,4,4,2,"171,18",3695,"0,05",Broker,0
50,0,3,4,4,4,0,"152,07",3698,"0,05",Broker,0
57,0,3,4,1,1,2,"175,29",3724,"0,05",Broker,0
48,0,3,4,1,2,2,"152,75",3758,"0,05",Broker,0
63,0,3,4,4,4,0,"180,00",4269,"0,05",Broker,0
64,0,3,4,2,2,0,"180,00",4630,"0,05",Broker,0
42,0,3,4,1,1,2,"126,91",4755,"0,05",Broker,1
42,0,3,4,1,2,2,"135,53",4805,"0,05",Broker,0
47,0,3,4,4,4,3,"146,00",4910,"0,05",Broker,0
52,0,3,4,4,4,2,"173,30",4972,"0,05",Broker,0
40,0,3,4,2,2,2,"123,91",5163,"0,05",Facebook,0
49,0,3,4,4,4,0,"152,45",5365,"0,05",Broker,0
42,0,3,4,4,4,2,"135,10",5477,"0,05",Broker,0
46,0,3,4,1,1,2,"148,54",5746,"0,05",Broker,0
52,0,3,4,4,4,2,"155,34",6040,"0,05",Broker,0
45,0,3,4,4,4,0,"132,54",6238,"0,05",Broker,0
40,0,3,4,2,2,2,"124,32",6328,"0,05",Facebook,0
41,0,3,4,2,2,2,"121,22",6530,"0,05",Broker,0
49,0,3,4,1,1,0,"153,16",6718,"0,05",Broker,0
58,0,3,4,1,1,2,"172,47",6960,"0,05",Broker,0
55,0,3,4,2,2,2,"178,08",7356,"0,05",Broker,0
57,0,3,4,1,2,2,"180,00",7386,"0,05",Broker,0
63,0,3,4,1,2,0,"180,00",7486,"0,05",Broker,0
54,0,3,4,1,1,2,"167,87",7671,"0,05",Broker,0
40,0,3,4,1,2,2,"123,35",7711,"0,05",Facebook,0
50,0,3,4,1,1,0,"155,61",8137,"0,05",Broker,0
53,0,3,4,1,2,0,"164,00",8486,"0,05",Broker,0
40,0,3,4,4,4,2,"119,43",8513,"0,05",www,0
53,0,3,4,4,4,2,"162,46",8805,"0,05",Broker,0
56,0,3,4,4,4,2,"173,18",9007,"0,05",Broker,0
55,0,3,4,1,1,0,"166,90",9211,"0,05",Broker,0
50,0,3,4,1,1,2,"156,25",9400,"0,05",Broker,0
49,0,3,4,1,1,0,"147,86",9432,"0,05",Broker,0
44,0,3,4,1,1,2,"132,17",9455,"0,05",Broker,0
42,0,3,4,1,1,2,"133,33",9594,"0,05",Broker,0
54,0,3,4,1,1,2,"169,45",9658,"0,05",Broker,0
44,0,3,4,1,1,2,"130,61",9784,"0,05",Broker,0
55,0,3,4,1,2,2,"164,62",9786,"0,05",Broker,0
40,0,3,4,1,2,2,"119,76",9813,"0,05",www,0
42,0,3,4,1,2,2,"133,35",9884,"0,05",Broker,0
63,0,3,4,2,2,2,"180,00",9975,"0,05",Broker,1
48,0,3,4,1,2,2,"149,05",9992,"0,05",Broker,0
44,0,2,2,3,3,1,"128,00",564,"0,05",Broker,0
53,0,2,2,3,3,1,"171,18",721,"0,05",Broker,0
48,0,2,2,3,3,1,"155,91",738,"0,05",Broker,0
43,0,2,1,3,3,1,"126,73",936,"0,05",Broker,0
47,0,2,1,3,3,1,"149,32",1229,"0,05",Broker,0
49,0,2,1,3,3,1,"157,23",1453,"0,05",Broker,0
47,0,2,1,3,3,1,"145,61",1499,"0,05",Broker,0
41,0,2,2,3,3,1,"134,22",2395,"0,05",Broker,0
43,0,2,1,3,3,1,"137,61",2536,"0,05",Broker,0
52,0,2,2,3,3,1,"162,38",2596,"0,05",Broker,0
48,0,2,2,3,3,1,"149,14",2815,"0,05",Broker,0
45,0,2,2,3,3,1,"145,65",3039,"0,05",Broker,0
62,0,2,2,3,3,1,"180,00",3128,"0,05",Broker,0
49,0,2,2,3,3,1,"160,34",3334,"0,05",Broker,0
41,0,2,1,3,3,1,"132,68",3376,"0,05",Broker,0
50,0,2,1,3,3,1,"148,57",3378,"0,05",Broker,0
49,0,2,2,3,3,1,"150,82",3567,"0,05",Broker,0
49,0,2,2,3,3,1,"144,10",3790,"0,05",Broker,0
44,0,2,2,3,3,1,"137,53",3798,"0,05",Broker,0
45,0,2,1,3,3,1,"140,21",4169,"0,05",Broker,0
55,0,2,1,3,3,1,"171,58",4430,"0,05",Broker,0
41,0,2,1,3,3,1,"121,29",4512,"0,05",Broker,0
49,0,2,2,3,3,1,"150,32",5114,"0,05",Broker,0
44,0,2,2,3,3,1,"136,66",5503,"0,05",Broker,0
51,0,2,1,3,3,1,"161,99",5784,"0,05",Broker,0
52,0,2,1,3,3,1,"159,76",6031,"0,05",Broker,0
53,0,2,2,3,3,1,"166,67",6062,"0,05",Broker,0
63,0,2,1,3,3,1,"180,00",6762,"0,05",Broker,0
40,0,2,1,3,3,1,"121,97",6932,"0,05",Facebook,0
60,0,2,2,3,3,1,"180,00",6990,"0,05",Broker,0
60,0,2,2,3,3,1,"178,12",7411,"0,05",Broker,0
42,0,2,1,3,3,1,"134,04",7464,"0,05",Broker,0
48,0,2,2,3,3,1,"155,52",7497,"0,05",Broker,0
47,0,2,2,3,3,1,"143,28",7756,"0,05",Broker,0
54,0,2,2,3,3,1,"167,59",7946,"0,05",Broker,0
51,0,2,1,3,3,1,"158,31",8060,"0,05",Broker,0
46,0,2,1,3,3,1,"137,51",8101,"0,05",Broker,0
41,0,2,1,3,3,1,"130,33",8611,"0,05",Broker,0
43,0,2,2,3,3,1,"140,84",8778,"0,05",Broker,0
53,0,2,2,3,3,1,"166,46",9281,"0,05",Broker,0
64,0,2,2,3,3,1,"180,00",9468,"0,05",Broker,0
50,0,2,2,3,3,1,"149,16",9762,"0,05",Broker,0
55,0,2,2,3,3,1,"169,74",9869,"0,05",Broker,0
46,0,2,1,3,3,1,"142,85",9891,"0,05",Broker,0
55,0,2,1,3,3,2,"168,08",37,"0,05",Broker,0
46,0,2,2,3,3,2,"149,45",281,"0,05",Broker,0
62,0,2,2,3,3,2,"180,00",509,"0,05",Broker,0
43,0,2,1,3,3,0,"136,45",610,"0,05",Broker,0
44,0,2,2,3,3,2,"133,52",674,"0,05",Broker,0
57,0,2,1,3,3,0,"169,10",722,"0,05",Broker,0
62,0,2,1,3,3,0,"180,00",1500,"0,05",Broker,0
65,0,2,2,3,3,0,"180,00",1504,"0,05",Broker,0
55,0,2,1,3,3,2,"178,84",1562,"0,05",Broker,0
41,0,2,1,3,3,3,"125,41",1593,"0,05",Broker,0
54,0,2,1,3,3,0,"173,22",1650,"0,05",Broker,0
50,0,2,2,3,3,0,"159,62",1874,"0,05",Broker,0
60,0,2,2,3,3,2,"180,00",3067,"0,05",Broker,0
46,0,2,1,3,3,2,"144,97",3308,"0,05",Broker,0
44,0,2,1,3,3,0,"139,49",3400,"0,05",Broker,0
47,0,2,1,3,3,2,"148,70",3428,"0,05",Broker,0
53,0,2,2,3,3,2,"166,38",3725,"0,05",Broker,0
52,0,2,1,3,3,2,"162,82",3759,"0,05",Broker,0
58,0,2,2,3,3,2,"177,77",3766,"0,05",Broker,0
41,0,2,1,3,3,2,"132,95",3812,"0,05",Broker,0
43,0,2,1,3,3,2,"139,85",3926,"0,05",Broker,0
41,0,2,2,3,3,2,"130,43",4079,"0,05",Broker,0
50,0,2,1,3,3,0,"152,27",4185,"0,05",Broker,0
55,0,2,1,3,3,2,"167,69",4280,"0,05",Broker,0
50,0,2,1,3,3,0,"160,69",4606,"0,05",Broker,0
48,0,2,1,3,3,2,"147,73",4737,"0,05",Broker,0
47,0,2,2,3,3,0,"146,26",4770,"0,05",Broker,0
62,0,2,1,3,3,2,"180,00",4896,"0,05",Broker,0
49,0,2,2,3,3,2,"149,78",4944,"0,05",Broker,0
43,0,2,1,3,3,2,"132,43",5137,"0,05",Broker,1
59,0,2,2,3,3,2,"180,00",5291,"0,05",Broker,0
58,0,2,1,3,3,2,"177,85",5349,"0,05",Broker,0
43,0,2,1,3,3,0,"141,74",5654,"0,05",Broker,0
48,0,2,2,3,3,2,"153,51",5835,"0,05",Broker,0
61,0,2,2,3,3,2,"180,00",5838,"0,05",Broker,0
40,0,2,2,3,3,2,"130,00",5881,"0,05",Facebook,0
50,0,2,1,3,3,0,"156,70",5946,"0,05",Broker,0
51,0,2,2,3,3,0,"158,97",6138,"0,05",Broker,0
61,0,2,1,3,3,0,"180,00",6359,"0,05",Broker,0
61,0,2,2,3,3,2,"180,00",6694,"0,05",Broker,0
55,0,2,2,3,3,2,"167,56",6752,"0,05",Broker,1
58,0,2,2,3,3,2,"178,26",7312,"0,05",Broker,0
43,0,2,1,3,3,2,"136,27",7442,"0,05",Broker,0
65,0,2,2,3,3,2,"180,00",7632,"0,05",Broker,0
54,0,2,1,3,3,2,"157,62",7682,"0,05",Broker,0
56,0,2,1,3,3,2,"171,36",7792,"0,05",Broker,0
44,0,2,2,3,3,0,"138,95",7796,"0,05",Broker,0
50,0,2,1,3,3,2,"150,70",7842,"0,05",Broker,0
49,0,2,1,3,3,2,"149,39",8023,"0,05",Broker,0
43,0,2,1,3,3,2,"140,07",8024,"0,05",Broker,0
61,0,2,2,3,3,3,"180,00",8079,"0,05",Broker,0
49,0,2,2,3,3,2,"155,74",8773,"0,05",Broker,1
45,0,2,2,3,3,2,"146,61",8833,"0,05",Broker,0
60,0,2,1,3,3,2,"180,00",8920,"0,05",Broker,0
49,0,2,1,3,3,2,"152,38",8974,"0,05",Broker,0
55,0,2,1,3,3,2,"173,16",9652,"0,05",Broker,0
64,0,2,1,3,4,1,"180,00",219,"0,05",Broker,0
52,0,2,2,3,4,1,"165,46",269,"0,05",Broker,0
50,0,2,1,3,4,1,"159,20",955,"0,05",Broker,0
51,0,2,2,3,4,1,"161,65",1619,"0,05",Broker,0
46,0,2,1,3,4,1,"136,24",3218,"0,05",Broker,0
47,0,2,1,3,4,1,"157,59",3393,"0,05",Broker,0
61,0,2,1,3,4,1,"180,00",3413,"0,05",Broker,0
44,0,2,1,3,4,1,"134,33",3547,"0,05",Broker,0
53,0,2,2,3,4,1,"165,67",5162,"0,05",Broker,0
53,0,2,2,3,4,1,"152,73",5448,"0,05",Broker,1
56,0,2,1,3,4,1,"168,61",6131,"0,05",Broker,0
61,0,2,1,3,4,1,"180,00",7456,"0,05",Broker,0
50,0,2,1,3,4,1,"148,11",7565,"0,05",Broker,0
48,0,2,1,3,4,1,"157,11",7794,"0,05",Broker,0
47,0,2,2,3,4,1,"150,80",8125,"0,05",Broker,0
40,0,2,2,3,4,1,"119,58",8304,"0,05",www,0
40,0,2,2,3,4,1,"131,67",8504,"0,05",Facebook,1
43,0,2,1,3,4,1,"134,45",8841,"0,05",Broker,0
40,0,2,1,3,4,3,"120,79",120,"0,05",Facebook,0
47,0,2,2,3,4,0,"145,39",1130,"0,05",Broker,0
47,0,2,1,3,4,0,"146,24",1704,"0,05",Broker,0
45,0,2,1,3,4,2,"132,16",1843,"0,05",Broker,0
54,0,2,1,3,4,2,"165,65",2103,"0,05",Broker,0
60,0,2,1,3,4,3,"180,00",2261,"0,05",Broker,0
42,0,2,2,3,4,3,"132,79",2317,"0,05",Broker,0
58,0,2,1,3,4,2,"172,43",2523,"0,05",Broker,0
55,0,2,1,3,4,2,"176,72",2528,"0,05",Broker,0
55,0,2,2,3,4,0,"164,13",2696,"0,05",Broker,0
54,0,2,1,3,4,0,"166,98",3068,"0,05",Broker,0
41,0,2,2,3,4,2,"130,07",3580,"0,05",Broker,0
46,0,2,1,3,4,0,"141,35",3842,"0,05",Broker,0
52,0,2,1,3,4,0,"160,79",4410,"0,05",Broker,0
40,0,2,1,3,4,2,"126,56",4795,"0,05",Facebook,0
45,0,2,1,3,4,0,"136,64",4883,"0,05",Broker,0
49,0,2,1,3,4,0,"151,72",5605,"0,05",Broker,0
54,0,2,2,3,4,2,"167,42",5914,"0,05",Broker,0
52,0,2,2,3,4,2,"166,03",6367,"0,05",Broker,0
42,0,2,1,3,4,2,"133,51",6496,"0,05",Broker,0
44,0,2,1,3,4,2,"134,23",6681,"0,05",Broker,0
40,0,2,1,3,4,2,"123,69",6803,"0,05",Facebook,0
57,0,2,2,3,4,2,"180,00",7631,"0,05",Broker,0
52,0,2,1,3,4,0,"167,46",8695,"0,05",Broker,0
43,0,2,1,3,4,2,"135,83",8734,"0,05",Broker,0
46,0,2,1,3,4,3,"142,69",8838,"0,05",Broker,0
40,0,2,2,3,4,2,"116,97",9373,"0,05",www,0
42,0,2,1,3,4,0,"138,25",9446,"0,05",Broker,0
49,0,2,2,3,4,2,"148,24",9530,"0,05",Broker,0
64,0,2,1,2,3,1,"180,00",4622,"0,05",Broker,0
41,0,2,2,2,3,1,"128,01",6549,"0,05",Broker,0
61,0,2,1,2,3,1,"180,00",6716,"0,05",Broker,0
41,0,2,2,2,3,1,"134,26",6759,"0,05",Broker,0
45,0,2,2,2,3,1,"144,38",9202,"0,05",Broker,0
61,0,2,1,2,3,1,"180,00",9276,"0,05",Broker,0
58,0,2,1,2,3,2,"180,00",114,"0,05",Broker,0
56,0,2,2,2,3,0,"175,27",729,"0,05",Broker,0
42,0,2,2,2,3,2,"129,97",984,"0,05",Broker,0
48,0,2,1,2,3,2,"146,03",1663,"0,05",Broker,0
53,0,2,1,2,3,2,"156,94",2037,"0,05",Broker,0
47,0,2,1,2,3,2,"150,62",2203,"0,05",Broker,0
51,0,2,2,2,3,2,"157,83",3285,"0,05",Broker,1
44,0,2,1,2,3,2,"133,83",3869,"0,05",Broker,0
47,0,2,1,2,3,2,"141,97",4168,"0,05",Broker,0
53,0,2,1,2,3,0,"166,91",4357,"0,05",Broker,0
56,0,2,2,2,3,2,"174,57",4616,"0,05",Broker,0
48,0,2,2,2,3,0,"144,24",4908,"0,05",Broker,0
44,0,2,2,2,3,2,"144,97",5729,"0,05",Broker,0
47,0,2,1,2,3,2,"147,68",6086,"0,05",Broker,0
60,0,2,2,2,3,0,"180,00",6952,"0,05",Broker,0
55,0,2,2,2,3,0,"173,38",7082,"0,05",Broker,1
42,0,2,1,2,3,0,"131,56",8860,"0,05",Broker,0
43,0,2,1,2,3,2,"138,92",8947,"0,05",Broker,0
41,0,2,1,1,1,1,"126,52",322,"0,05",Broker,0
43,0,2,2,4,4,1,"135,92",468,"0,05",Broker,0
56,0,2,2,2,2,1,"168,47",482,"0,05",Broker,0
47,0,2,1,2,2,1,"146,66",629,"0,05",Broker,0
41,0,2,1,1,2,1,"130,07",678,"0,05",Broker,0
40,0,2,1,4,4,1,"130,88",951,"0,05",Facebook,0
63,0,2,1,2,2,1,"180,00",1162,"0,05",Broker,0
51,0,2,1,1,1,1,"159,76",1365,"0,05",Broker,0
42,0,2,2,1,2,1,"119,04",1514,"0,05",Broker,0
46,0,2,2,2,2,1,"137,37",1622,"0,05",Broker,0
53,0,2,1,1,1,1,"168,10",1656,"0,05",Broker,0
43,0,2,2,4,4,1,"136,31",1789,"0,05",Broker,0
55,0,2,1,1,2,1,"169,54",1796,"0,05",Broker,0
53,0,2,1,4,4,1,"165,24",1945,"0,05",Broker,0
44,0,2,1,1,2,1,"145,23",1989,"0,05",Broker,0
44,0,2,1,4,4,1,"134,33",2163,"0,05",Broker,0
64,0,2,2,1,1,1,"180,00",2356,"0,05",Broker,0
60,0,2,2,1,1,1,"180,00",2418,"0,05",Broker,0
54,0,2,1,2,2,1,"168,67",2756,"0,05",Broker,0
58,0,2,2,4,4,1,"179,83",2926,"0,05",Broker,0
48,0,2,2,1,2,1,"152,35",3232,"0,05",Broker,0
42,0,2,1,4,4,1,"138,04",3479,"0,05",Broker,0
45,0,2,1,1,1,1,"134,86",3500,"0,05",Broker,0
41,0,2,1,1,2,1,"120,24",3806,"0,05",Broker,0
51,0,2,1,1,2,1,"156,84",3820,"0,05",Broker,0
47,0,2,2,1,1,1,"158,52",3919,"0,05",Broker,0
43,0,2,1,1,1,1,"138,03",4065,"0,05",Broker,0
61,0,2,1,4,4,1,"180,00",4068,"0,05",Broker,0
51,0,2,1,4,4,1,"160,58",4115,"0,05",Broker,0
48,0,2,2,2,2,1,"142,56",4288,"0,05",Broker,0
48,0,2,2,1,1,1,"149,16",4342,"0,05",Broker,0
50,0,2,2,1,1,1,"146,80",4460,"0,05",Broker,0
40,0,2,1,4,4,1,"122,04",4490,"0,05",Facebook,0
55,0,2,1,1,2,1,"165,68",4586,"0,05",Broker,0
64,0,2,2,1,1,1,"180,00",4601,"0,05",Broker,0
50,0,2,2,2,2,1,"156,93",4668,"0,05",Broker,1
43,0,2,1,4,4,1,"139,81",4674,"0,05",Broker,0
42,0,2,1,2,2,1,"130,32",4970,"0,05",Broker,0
57,0,2,1,1,1,1,"176,57",4999,"0,05",Broker,0
50,0,2,1,1,1,1,"159,99",5195,"0,05",Broker,0
64,0,2,1,1,1,1,"180,00",5334,"0,05",Broker,0
47,0,2,2,1,2,1,"152,26",5472,"0,05",Broker,0
41,0,2,1,1,1,1,"124,76",5476,"0,05",Broker,0
40,0,2,1,1,2,1,"127,72",5540,"0,05",Facebook,0
40,0,2,2,1,1,1,"122,58",5681,"0,05",Facebook,1
46,0,2,2,4,4,1,"149,44",5700,"0,05",Broker,0
43,0,2,2,1,1,1,"130,05",5771,"0,05",Broker,0
60,0,2,1,2,2,1,"180,00",5802,"0,05",Broker,0
62,0,2,1,2,2,1,"180,00",5860,"0,05",Broker,0
58,0,2,2,4,4,1,"180,00",5884,"0,05",Broker,0
45,0,2,1,1,1,1,"151,17",5985,"0,05",Broker,0
63,0,2,2,1,2,1,"180,00",6185,"0,05",Broker,0
46,0,2,1,4,4,1,"150,17",6310,"0,05",Broker,0
51,0,2,1,1,1,1,"158,16",6449,"0,05",Broker,0
61,0,2,1,1,1,1,"180,00",6515,"0,05",Broker,0
43,0,2,2,1,1,1,"135,40",7049,"0,05",Broker,0
50,0,2,2,2,2,1,"156,36",7360,"0,05",Broker,0
42,0,2,1,4,4,1,"127,87",7575,"0,05",Broker,0
53,0,2,2,2,2,1,"162,76",7789,"0,05",Broker,0
55,0,2,2,4,4,1,"167,40",8007,"0,05",Broker,0
